title,release_year,release_month,budget,revenue,runtime,popularity,vote_average,vote_count,original_language,genre_count,production_company_count,language_count,is_english,has_tagline,log_budget,log_revenue,log_popularity,log_vote_count
Arrival,2016.0,11.0,47000000.0,203388186.0,113.0,30.83786,7.2,5729.0,en,4,4,3,1,1,17.665658180950928,19.13062696221271,3.460656147662142,8.653470809708786
Alien Apocalypse,2005.0,3.0,0.0,0.0,88.0,2.376271,3.6,26.0,en,5,1,1,1,1,0.0,0.0,1.2167718460238934,3.295836866004329
Blue Crush 2,2011.0,6.0,7000000.0,0.0,113.0,2.689455,4.8,32.0,en,1,5,1,1,0,15.76142084987672,0.0,1.3054787506672723,3.4965075614664802
Storks,2016.0,9.0,70000000.0,182379278.0,87.0,12.687521,6.7,706.0,en,4,4,1,1,0,18.064005814299346,19.02159902717763,2.616484541822118,6.561030665896573
After the Storm,2016.0,5.0,0.0,0.0,117.0,4.825361,7.2,55.0,ja,1,3,1,0,0,0.0,0.0,1.762220971780367,4.02535169073515
Devil's Playground,2010.0,8.0,2400000.0,0.0,93.0,2.436746,5.2,36.0,en,2,3,1,1,1,14.690979711984754,0.0,1.2345250934784116,3.6109179126442243
Maximum Ride,2016.0,9.0,0.0,0.0,88.0,4.055025,4.5,69.0,en,6,3,1,1,1,0.0,0.0,1.6203827980586227,4.248495242049359
Penny Pincher!,2016.0,9.0,0.0,0.0,89.0,8.447096,5.4,222.0,fr,1,2,1,0,0,0.0,0.0,2.2457073926915414,5.407171771460119
Party Crashers,2012.0,11.0,0.0,0.0,101.0,2.052774,5.2,34.0,pt,1,0,2,0,0,0.0,0.0,1.116050685464074,3.5553480614894135
Head Over Heels 2,2012.0,12.0,0.0,0.0,98.0,2.36934,6.1,33.0,pt,2,1,1,0,0,0.0,0.0,1.214716879486668,3.5263605246161616
VIPs,2011.0,3.0,0.0,0.0,95.0,3.734767,6.6,25.0,pt,1,2,1,0,0,0.0,0.0,1.554932517401944,3.258096538021482
Audrie & Daisy,2016.0,9.0,0.0,0.0,95.0,3.870762,7.2,53.0,en,1,0,1,1,0,0.0,0.0,1.5832503930271153,3.9889840465642745
There's Only One Jimmy Grimble,2000.0,8.0,0.0,0.0,106.0,3.858646,7.0,34.0,en,1,6,1,1,0,0.0,0.0,1.580759798272938,3.5553480614894135
Endless Poetry,2016.0,3.0,0.0,0.0,130.0,2.522699,7.7,27.0,es,2,4,3,0,0,0.0,0.0,1.2592274571623268,3.332204510175204
The Girl with All the Gifts,2016.0,9.0,5005600.0,0.0,110.0,10.444797,6.4,453.0,en,3,4,1,1,1,15.426068043442521,0.0,2.4375352162441692,6.118097198041348
The Distinguished Citizen,2016.0,9.0,0.0,0.0,118.0,3.614272,7.3,37.0,es,2,9,1,0,0,0.0,0.0,1.529154109032658,3.6375861597263857
Abattoir,2016.0,12.0,0.0,0.0,98.0,4.541007,4.6,63.0,en,2,5,1,1,1,0.0,0.0,1.7121762531942863,4.1588830833596715
All Roads Lead to Rome,2016.0,1.0,0.0,0.0,90.0,9.57783,4.7,63.0,en,2,3,1,1,1,0.0,0.0,2.3587603014237035,4.1588830833596715
Maigret Sets a Trap,2016.0,3.0,0.0,0.0,120.0,1.861683,6.9,26.0,en,3,1,1,1,1,0.0,0.0,1.051409913294627,3.295836866004329
I Am a Hero,2015.0,3.0,0.0,0.0,126.0,5.440884,6.7,58.0,ja,4,1,1,0,1,0.0,0.0,1.8626657977767438,4.07753744390572
Call of Heroes,2016.0,8.0,32000000.0,0.0,120.0,12.597842,6.3,25.0,cn,2,4,2,0,0,17.281246492014,0.0,2.6099111036809752,3.258096538021482
My Life as a Zucchini,2016.0,10.0,8000000.0,292279.0,66.0,7.321152,7.7,215.0,fr,3,3,1,0,1,15.894952224644102,12.585467525905154,2.1188007067866645,5.375278407684165
Goodbye Berlin,2016.0,9.0,0.0,0.0,95.0,3.244121,7.3,49.0,de,2,2,1,0,0,0.0,0.0,1.4455347311841418,3.912023005428146
Amanda Knox,2016.0,9.0,0.0,0.0,92.0,9.078809,6.7,138.0,en,1,1,2,1,0,0.0,0.0,2.310435100900494,4.9344739331306915
Imperial Dreams,2014.0,1.0,0.0,0.0,87.0,3.002963,6.7,39.0,en,1,1,1,1,0,0.0,0.0,1.3870348369000198,3.6888794541139363
All Eyez on Me,2017.0,6.0,45000000.0,0.0,139.0,9.809168,6.3,436.0,en,2,1,1,1,1,17.622173069956816,0.0,2.380394662916667,6.07993319509559
Unique Brothers,2014.0,10.0,0.0,0.0,94.0,2.969323,5.8,65.0,it,2,1,1,0,0,0.0,0.0,1.378595551190127,4.189654742026425
Io che amo solo te,2015.0,10.0,0.0,0.0,102.0,3.046838,5.2,76.0,en,2,2,1,1,0,0.0,0.0,1.3979358354409268,4.343805421853684
Operation Avalanche,2016.0,7.0,1000000.0,0.0,94.0,2.847833,6.5,58.0,en,1,3,1,1,1,13.815511557963774,0.0,1.3475101326932897,4.07753744390572
Body Melt,1994.0,10.0,0.0,0.0,81.0,2.617006,5.5,26.0,en,3,4,1,1,1,0.0,0.0,1.2856466118018723,3.295836866004329
The Fury of a Patient Man,2016.0,9.0,1200000.0,0.0,92.0,16.719657,6.7,105.0,es,1,2,1,0,0,13.997832948091215,0.0,2.8746745883304503,4.663439094112067
Gimme Danger,2016.0,10.0,0.0,0.0,108.0,3.458259,7.2,28.0,en,1,0,1,1,0,0.0,0.0,1.49475833107777,3.367295829986474
Capsule,2015.0,12.0,1300000.0,0.0,91.0,1.823626,5.2,26.0,en,4,2,1,1,1,14.077875591662238,0.0,1.0380218745999166,3.295836866004329
Man vs. Snake,2015.0,9.0,0.0,0.0,93.0,1.817092,7.0,26.0,en,1,0,0,1,0,0.0,0.0,1.0357051472178866,3.295836866004329
Go Figure,2005.0,6.0,0.0,0.0,88.0,2.163422,5.4,28.0,en,3,0,1,1,1,0.0,0.0,1.1516543530656496,3.367295829986474
The Cheetah Girls 2,2006.0,7.0,0.0,0.0,96.0,4.225869,5.4,78.0,en,5,2,2,1,0,0.0,0.0,1.653621099811411,4.3694478524670215
Cloud 9,2014.0,1.0,0.0,0.0,90.0,6.216199,6.1,90.0,en,4,1,2,1,0,0.0,0.0,1.976328359985389,4.51085950651685
Teen Beach 2,2015.0,6.0,0.0,0.0,104.0,4.405129,6.2,105.0,en,3,2,1,1,0,0.0,0.0,1.6873483175963735,4.663439094112067
The Cheetah Girls,2003.0,8.0,0.0,0.0,100.0,5.973243,4.9,90.0,en,5,2,1,1,1,0.0,0.0,1.9420803963338087,4.51085950651685
Mansfield Park,2007.0,3.0,0.0,0.0,120.0,5.671228,5.6,29.0,en,1,1,1,1,0,0.0,0.0,1.8978039509277713,3.4011973816621555
The Wizards Return: Alex vs. Alex,2013.0,3.0,0.0,0.0,60.0,6.287572,6.4,147.0,en,3,2,1,1,1,0.0,0.0,1.986170431559194,4.997212273764115
H2O Just Add Water - The Movie,2011.0,10.0,0.0,0.0,91.0,1.902088,6.4,37.0,en,2,1,2,1,1,0.0,0.0,1.0654304779167771,3.6375861597263857
Princess of Thieves,2001.0,3.0,0.0,0.0,88.0,2.638317,5.9,43.0,en,5,1,1,1,1,0.0,0.0,1.2915212120887232,3.784189633918261
Harriet the Spy: Blog Wars,2010.0,1.0,0.0,0.0,90.0,5.765804,4.2,46.0,en,4,2,1,1,1,0.0,0.0,1.9118811015676573,3.8501476017100584
Honey 2,2011.0,6.0,0.0,0.0,110.0,5.768543,6.0,110.0,en,3,4,1,1,1,0.0,0.0,1.912285849582082,4.709530201312334
Colossal,2017.0,4.0,0.0,3021345.0,110.0,25.373662,6.2,394.0,en,5,5,1,1,1,0.0,14.921212985422613,3.272365860651608,5.978885764901122
A Cinderella Story: If the Shoe Fits,2016.0,8.0,0.0,0.0,92.0,5.761235,6.1,99.0,en,4,2,1,1,0,0.0,0.0,1.9112055656763576,4.605170185988092
Blue Jay,2016.0,10.0,0.0,0.0,80.0,3.63133,7.2,72.0,en,1,1,1,1,0,0.0,0.0,1.532844083867183,4.290459441148391
Voyage of Time: Life's Journey,2017.0,4.0,0.0,0.0,90.0,6.913581,6.2,32.0,en,2,5,1,1,1,0.0,0.0,2.0685803974120334,3.4965075614664802
La La Land,2016.0,11.0,30000000.0,445435700.0,128.0,19.681686,7.9,4745.0,en,4,5,1,1,1,17.216707972959764,19.914563464492236,3.0292485743634194,8.465057436995709
13th,2016.0,10.0,0.0,0.0,100.0,8.255986,8.0,133.0,en,1,2,1,1,1,0.0,0.0,2.22527047735782,4.897839799950911
Validation,2007.0,1.0,0.0,0.0,16.0,1.508679,6.9,26.0,en,2,1,1,1,1,0.0,0.0,0.919756319781245,3.295836866004329
Air Mater,2011.0,8.0,0.0,0.0,6.0,8.844424,5.8,33.0,en,2,1,1,1,0,0.0,0.0,2.2869052035232236,3.5263605246161616
The Siege of Jadotville,2016.0,9.0,0.0,0.0,108.0,6.042021,7.3,165.0,en,3,2,3,1,1,0.0,0.0,1.9518952028357701,5.111987788356544
Being 17,2016.0,2.0,0.0,0.0,116.0,4.909346,7.0,91.0,fr,1,6,1,0,1,0.0,0.0,1.7765351653962713,4.5217885770490405
The Present,2014.0,4.0,0.0,0.0,4.0,2.435431,8.3,52.0,en,2,0,1,1,0,0.0,0.0,1.23414239087455,3.970291913552122
The Salesman,2016.0,6.0,0.0,2402067.0,125.0,5.673744,7.1,158.0,fa,2,4,1,0,0,0.0,14.691840590963235,1.8981810217870898,5.0689042022202315
Barbie in Rock 'N Royals,2015.0,8.0,0.0,0.0,84.0,4.846611,6.2,28.0,en,3,1,3,1,0,0.0,0.0,1.7658621771359606,3.367295829986474
Barbie: Spy Squad,2016.0,1.0,0.0,0.0,75.0,4.437478,6.3,30.0,en,3,1,1,1,0,0.0,0.0,1.693315350429606,3.4339872044851463
Allied,2016.0,11.0,85000000.0,119520023.0,124.0,13.085186,6.6,1415.0,en,5,4,4,1,1,18.258161826219297,18.598994480151973,2.6451236067789496,7.255591274253665
The Monster,2016.0,11.0,2700000.0,0.0,91.0,6.533171,5.4,119.0,en,2,3,1,1,1,14.80876270134486,0.0,2.0193160687053884,4.787491742782046
Phantasm: Ravager,2016.0,10.0,0.0,0.0,87.0,2.203931,5.4,34.0,en,3,1,1,1,1,0.0,0.0,1.1643784933936945,3.5553480614894135
Baked in Brooklyn,2016.0,10.0,0.0,0.0,86.0,2.759205,5.4,27.0,en,1,0,1,1,0,0.0,0.0,1.3242074988758121,3.332204510175204
Batman: Return of the Caped Crusaders,2016.0,10.0,3500000.0,0.0,78.0,3.495883,7.2,37.0,en,3,3,1,1,1,15.068273812173887,0.0,1.5031620891211097,3.6375861597263857
Brimstone,2017.0,1.0,0.0,0.0,148.0,18.473022,7.0,176.0,en,3,7,3,1,1,0.0,0.0,2.969030020488227,5.176149732573829
Inferno,2016.0,10.0,75000000.0,220021259.0,121.0,18.311054,5.7,2316.0,en,1,5,1,1,1,18.132998684833918,19.20923473601128,2.9606776780683743,7.748028524432376
Keeping Up with the Joneses,2016.0,10.0,40000000.0,29918745.0,105.0,9.48515,5.9,608.0,en,2,2,2,1,1,17.50439003707821,17.213995798427522,2.3499599704031966,6.411818267709897
Ouija: Origin of Evil,2016.0,10.0,9000000.0,81705746.0,99.0,10.182974,5.8,735.0,en,2,5,1,1,1,16.012735246411598,18.218634900073557,2.414392443085824,6.601230118728877
Mascots,2016.0,10.0,20000000.0,0.0,89.0,4.136987,5.8,54.0,en,1,0,1,1,1,16.811242881518265,0.0,1.6364667208220105,4.007333185232471
Crisis in Six Scenes,2016.0,9.0,0.0,0.0,141.0,1.358114,6.3,27.0,en,1,1,1,1,0,0.0,0.0,0.8578621470025259,3.332204510175204
Patient Seven,2016.0,10.0,0.0,0.0,115.0,1.809272,5.2,29.0,en,2,1,3,1,1,0.0,0.0,1.032925375046902,3.4011973816621555
Trolls,2016.0,10.0,125000000.0,346864462.0,92.0,16.83711,6.7,1054.0,en,3,2,1,1,0,18.643824303266577,19.664444665066647,2.8812811185134772,6.961296045910167
Max Steel,2016.0,10.0,10000000.0,6272403.0,92.0,6.703892,5.1,234.0,en,3,3,1,1,0,16.118095750958314,15.651670252203242,2.0417256557059726,5.459585514144159
Struggle for Life,2016.0,6.0,0.0,0.0,99.0,2.2326,5.8,26.0,fr,1,1,1,0,0,0.0,0.0,1.1732867669935714,3.295836866004329
Operator,2016.0,3.0,0.0,0.0,89.0,1.736931,6.3,29.0,en,2,1,1,1,1,0.0,0.0,1.0068372196567288,3.4011973816621555
Supersonic,2016.0,10.0,0.0,226286.0,117.0,6.316596,7.5,52.0,en,2,5,1,1,0,0.0,12.329559384103236,1.9901451924920779,3.970291913552122
21 Nights with Pattie,2015.0,11.0,0.0,0.0,110.0,1.273174,5.7,28.0,fr,1,2,1,0,0,0.0,0.0,0.8211770927544444,3.367295829986474
The Swap,2016.0,10.0,0.0,0.0,100.0,2.41012,7.0,30.0,en,2,2,1,1,0,0.0,0.0,1.226747481292086,3.4339872044851463
My Bakery in Brooklyn,2016.0,6.0,3800000.0,0.0,100.0,2.351852,5.0,32.0,en,2,3,3,1,0,15.150511887854474,0.0,1.2095130289004454,3.4965075614664802
Always Shine,2016.0,11.0,0.0,0.0,85.0,4.412986,5.3,36.0,en,1,6,1,1,0,0.0,0.0,1.6888008814453408,3.6109179126442243
Denial,2016.0,9.0,10000000.0,4073489.0,109.0,10.754997,6.5,161.0,en,2,4,1,1,1,16.118095750958314,15.22001068383845,2.4642784267814517,5.087596335232384
The Rocky Horror Picture Show: Let's Do the Time Warp Again,2016.0,10.0,0.0,0.0,88.0,2.178526,5.2,43.0,en,6,1,1,1,1,0.0,0.0,1.156417567319971,3.784189633918261
Jack Reacher: Never Go Back,2016.0,10.0,60000000.0,162146076.0,118.0,15.60562,5.3,1843.0,en,1,5,1,1,1,17.909855136853043,18.904008196777074,2.809741192282818,7.519692404116539
Frank & Lola,2016.0,12.0,0.0,9188.0,88.0,3.805811,5.7,51.0,en,3,3,2,1,1,0.0,9.125762395500885,1.5698258106982994,3.9512437185814275
In a Valley of Violence,2016.0,10.0,0.0,53647.0,104.0,7.723801,5.7,115.0,en,4,1,1,1,1,0.0,10.89019946870601,2.1660550374418936,4.7535901911063645
Borrowed Time,2015.0,10.0,0.0,0.0,7.0,3.73344,7.8,55.0,en,3,1,1,1,1,0.0,0.0,1.5546522108964589,4.02535169073515
The Red Pill,2016.0,10.0,0.0,0.0,117.0,4.057445,8.0,30.0,en,1,1,1,1,1,0.0,0.0,1.6208614150624203,3.4339872044851463
American Pastoral,2016.0,10.0,0.0,0.0,108.0,19.953565,5.7,117.0,en,1,3,1,1,1,0.0,0.0,3.0423087989558133,4.770684624465665
"Fear, Inc.",2016.0,4.0,0.0,0.0,92.0,4.086359,5.6,51.0,en,2,0,1,1,0,0.0,0.0,1.626562250430998,3.9512437185814275
Into the Inferno,2016.0,9.0,0.0,0.0,104.0,4.682651,6.8,42.0,en,1,5,3,1,1,0.0,0.0,1.737417849202773,3.7612001156935624
Mr. Church,2016.0,9.0,8000000.0,0.0,104.0,5.455625,7.0,133.0,en,1,3,1,1,1,15.894952224644102,0.0,1.8649518437787609,4.897839799950911
Before the Flood,2016.0,10.0,0.0,0.0,93.0,5.812786,7.9,200.0,en,2,3,3,1,1,0.0,0.0,1.9188011407595338,5.303304908059076
DC Showcase: Green Arrow,2010.0,9.0,0.0,0.0,11.0,1.5528,7.3,30.0,en,2,2,1,1,0,0.0,0.0,0.9371907959818967,3.4339872044851463
The Windmill Massacre,2016.0,8.0,0.0,0.0,85.0,4.643175,5.0,41.0,en,2,2,1,1,1,0.0,0.0,1.730446850379262,3.7376696182833684
Michael Moore in TrumpLand,2016.0,10.0,0.0,0.0,73.0,1.585725,6.3,35.0,en,1,2,1,1,1,0.0,0.0,0.9500059328542907,3.58351893845611
Manchester by the Sea,2016.0,11.0,9000000.0,75026965.0,135.0,12.821257,7.5,1553.0,en,1,7,1,1,0,16.012735246411598,18.13335815354584,2.626207769340838,7.348587530927593
Lion,2016.0,11.0,12000000.0,140302754.0,118.0,17.085145,8.0,1699.0,en,1,5,3,1,1,16.300417291085605,18.759313181373123,2.8950908830661417,7.438383530044307
Come and Find Me,2016.0,11.0,0.0,0.0,112.0,6.435238,5.7,71.0,en,2,3,1,1,0,0.0,0.0,2.006230590159704,4.276666119016055
At War with Love,2016.0,10.0,0.0,0.0,99.0,4.310218,7.8,116.0,it,3,3,1,0,0,0.0,0.0,1.6696328890250658,4.762173934797756
Operation Mekong,2016.0,9.0,0.0,173000000.0,140.0,35.972581,6.8,30.0,zh,2,0,4,0,0,0.0,18.9688021582424,3.6101765838738866,3.4339872044851463
I Am the Pretty Thing That Lives in the House,2016.0,9.0,0.0,0.0,89.0,4.583609,4.2,108.0,en,2,4,1,1,0,0.0,0.0,1.719835341518481,4.6913478822291435
The Autopsy of Jane Doe,2016.0,12.0,0.0,5972942.0,86.0,31.772396,6.3,799.0,en,2,3,1,1,1,0.0,15.602750328725664,3.489586575692466,6.684611727667927
Whitney,2015.0,1.0,0.0,0.0,90.0,8.048503,5.0,32.0,en,3,2,1,1,0,0.0,0.0,2.202599329664729,3.4965075614664802
The Thinning,2016.0,10.0,0.0,0.0,90.0,7.084179,7.6,92.0,en,1,4,1,1,1,0.0,0.0,2.089908941799944,4.532599493153256
Team Thor,2016.0,8.0,0.0,0.0,3.0,5.647799,7.5,93.0,en,3,1,1,1,0,0.0,0.0,1.8942858224390309,4.543294782270004
Closet Monster,2016.0,7.0,0.0,33962.0,90.0,4.743517,7.4,77.0,en,1,3,1,1,0,0.0,10.43302697574622,1.748071740466618,4.356708826689592
Those People,2015.0,5.0,0.0,0.0,89.0,3.077948,6.7,69.0,en,2,0,1,1,0,0.0,0.0,1.405593920722264,4.248495242049359
Bad Santa 2,2016.0,11.0,26000000.0,17782178.0,87.0,7.459161,5.0,216.0,en,3,3,1,1,1,17.073607134447293,16.693707333971794,2.1352499961233744,5.37989735354046
Within,2016.0,10.0,0.0,0.0,88.0,9.449891,5.0,42.0,en,2,1,1,1,0,0.0,0.0,2.346591547734411,3.7612001156935624
Take Down,2016.0,5.0,0.0,0.0,107.0,5.051764,5.9,34.0,en,3,1,2,1,1,0.0,0.0,1.8003497997923399,3.5553480614894135
The Late Bloomer,2016.0,10.0,0.0,0.0,90.0,4.705178,5.2,92.0,en,3,3,1,1,1,0.0,0.0,1.7413741835284466,4.532599493153256
The People vs. Fritz Bauer,2015.0,9.0,0.0,148461.0,105.0,2.197807,6.5,33.0,de,2,5,4,0,0,0.0,11.90808431222299,1.162465262371728,3.5263605246161616
Almost Christmas,2016.0,11.0,17000000.0,42487325.0,111.0,7.288877,5.4,195.0,en,2,2,1,1,1,16.648723960844016,17.56471637765597,2.114914495556113,5.278114659230518
Tanna,2015.0,10.0,0.0,0.0,100.0,2.114326,7.4,25.0,en,2,1,1,1,1,0.0,0.0,1.1360127564358802,3.258096538021482
Ae Dil Hai Mushkil,2016.0,10.0,0.0,0.0,158.0,3.337385,6.2,54.0,hi,2,3,1,0,0,0.0,0.0,1.4672716319532029,4.007333185232471
The Club of the Misunderstood,2014.0,12.0,0.0,0.0,105.0,5.074475,6.7,104.0,es,4,1,1,0,1,0.0,0.0,1.8040955657391238,4.653960350157523
Under the Sun,2016.0,3.0,0.0,0.0,106.0,2.248207,8.1,31.0,ko,1,5,1,0,0,0.0,0.0,1.1781031517957576,3.4657359027997265
Marvel One-Shot: All Hail the King,2014.0,2.0,0.0,0.0,14.0,5.708815,7.0,102.0,en,5,1,1,1,1,0.0,0.0,1.9034223333011677,4.634728988229636
My Best Friend's Birthday,1987.0,1.0,0.0,0.0,36.0,1.837191,5.8,28.0,en,1,0,1,1,1,0.0,0.0,1.0428144781992152,3.367295829986474
Marvel One-Shot: The Consultant,2011.0,9.0,500000.0,0.0,4.0,4.964486,6.6,108.0,en,4,1,1,1,0,13.122365377402328,0.0,1.785822882516051,4.6913478822291435
Marvel Studios: Assembling a Universe,2014.0,3.0,0.0,0.0,43.0,7.33781,6.6,44.0,en,2,2,1,1,1,0.0,0.0,2.120800591959826,3.8066624897703196
May God Forgive Us,2016.0,10.0,4000000.0,0.0,127.0,8.370964,6.9,77.0,es,1,0,1,0,0,15.201805169084134,0.0,2.2376159724952083,4.356708826689592
Smoke & Mirrors,2016.0,9.0,5000000.0,2387127.0,123.0,3.138159,6.7,50.0,es,2,4,3,0,1,15.424948670398354,14.685601527678822,1.4202510029447484,3.9318256327243257
Army of One,2016.0,11.0,0.0,0.0,92.0,5.274165,5.5,64.0,en,1,3,1,1,0,0.0,0.0,1.836440408434468,4.174387269895637
Collateral Beauty,2016.0,12.0,36000000.0,87416021.0,97.0,14.575883,6.9,1553.0,en,2,6,1,1,1,17.399029524198163,18.286189141902863,2.745723756485446,7.348587530927593
True Memoirs of an International Assassin,2016.0,11.0,40000000.0,0.0,98.0,5.830839,5.8,230.0,en,2,1,1,1,1,17.50439003707821,0.0,1.9214475064483894,5.442417710521793
Saint Amour,2016.0,3.0,0.0,0.0,101.0,2.916386,5.3,37.0,fr,2,3,1,0,0,0.0,0.0,1.3651692897799204,3.6375861597263857
HyperNormalisation,2016.0,10.0,36501.0,0.0,166.0,2.403055,8.1,26.0,en,1,1,1,1,1,10.505122332589966,0.0,1.2246735575979766,3.295836866004329
Max & Leon,2016.0,11.0,12156348.0,7900000.0,98.0,5.662109,6.7,202.0,fr,2,8,1,0,0,16.3133621427087,15.882373444019521,1.8964361010906579,5.313205979041787
The African Doctor,2016.0,6.0,0.0,0.0,96.0,5.518577,6.6,112.0,fr,2,3,1,0,0,0.0,0.0,1.8746561005844873,4.727387818712341
Dog Eat Dog,2016.0,11.0,0.0,0.0,93.0,7.330012,4.6,72.0,en,3,6,1,1,0,0.0,0.0,2.119864896753944,4.290459441148391
Riley's First Date?,2015.0,11.0,0.0,0.0,5.0,6.051285,7.2,188.0,en,2,2,1,1,0,0.0,0.0,1.9532098697186555,5.241747015059643
A United Kingdom,2016.0,11.0,14000000.0,13819139.0,111.0,6.249112,6.5,84.0,en,2,1,1,1,1,16.454567959008102,16.44156514571339,1.9808789786063372,4.442651256490317
Badges of Fury,2013.0,6.0,0.0,0.0,98.0,8.313878,4.4,45.0,zh,3,1,1,0,0,0.0,0.0,2.2315055459130932,3.828641396489095
Sapphire Blue,2014.0,8.0,0.0,0.0,116.0,9.11794,6.9,287.0,de,3,5,1,0,0,0.0,0.0,2.314310085826465,5.662960480135946
Christmas with Holly,2012.0,12.0,0.0,0.0,90.0,1.893719,5.9,30.0,en,2,1,1,1,0,0.0,0.0,1.0625425260520447,3.4339872044851463
Shut In,2016.0,11.0,10000000.0,13082071.0,91.0,6.944457,4.8,162.0,en,2,5,1,1,1,16.118095750958314,16.386753301233753,2.072474452782074,5.093750200806762
Good Kids,2016.0,10.0,0.0,0.0,86.0,6.950195,6.4,69.0,en,1,3,1,1,1,0.0,0.0,2.0731964566673136,4.248495242049359
The Odyssey,2016.0,10.0,21363000.0,0.0,122.0,4.875172,7.1,108.0,fr,1,4,4,0,0,16.877171058442276,0.0,1.7707353361974163,4.6913478822291435
A Silent Voice,2016.0,9.0,0.0,19606617.0,130.0,34.852055,8.1,157.0,ja,2,1,1,0,0,0.0,16.791377720270003,3.5794008875785086,5.062595033026967
The Anthem of the Heart,2015.0,9.0,0.0,0.0,119.0,2.102159,7.3,29.0,ja,3,1,1,0,1,0.0,0.0,1.1320983206941237,3.4011973816621555
In the Shadow of Iris,2016.0,11.0,0.0,0.0,99.0,2.667456,6.0,49.0,fr,1,1,1,0,0,0.0,0.0,1.299498233689685,3.912023005428146
Heal the Living,2016.0,11.0,0.0,0.0,104.0,4.689067,6.7,52.0,fr,1,0,1,0,1,0.0,0.0,1.738546262812889,3.970291913552122
A Song of Love,1950.0,1.0,0.0,0.0,26.0,2.525216,7.7,33.0,fr,2,1,1,0,0,0.0,0.0,1.2599417109826427,3.5263605246161616
Moana,2016.0,11.0,150000000.0,643034466.0,107.0,9.143457,7.3,3471.0,en,3,2,1,1,1,18.826145858727198,20.28170888418674,2.3168288670823216,8.15248607578024
Siren,2016.0,12.0,0.0,0.0,82.0,2.769514,5.4,53.0,pt,1,3,1,0,1,0.0,0.0,1.3269460806831497,3.9889840465642745
Eliminators,2016.0,12.0,0.0,0.0,95.0,4.401368,6.0,36.0,en,1,3,1,1,1,0.0,0.0,1.6866522548200915,3.6109179126442243
Jackie,2016.0,12.0,9000000.0,13960394.0,100.0,8.362716,6.5,737.0,en,1,9,2,1,1,16.012735246411598,16.45173495002714,2.2367354193382267,6.6039438246004725
Office Christmas Party,2016.0,11.0,45000000.0,114501299.0,105.0,8.228918,5.4,541.0,en,1,4,1,1,1,17.622173069956816,18.556096734605905,2.222341815207669,6.295266001439646
The Space Between Us,2017.0,1.0,30000000.0,14793385.0,121.0,11.824404,7.2,564.0,en,4,3,1,1,1,17.216707972959764,16.50969074695651,2.551349918242096,6.336825731146441
Rogue One: A Star Wars Story,2016.0,12.0,200000000.0,1056057273.0,133.0,36.567575,7.4,5111.0,en,3,5,1,1,1,19.11382792951231,20.777808257502148,3.62614131132222,8.53934599605737
Pet,2016.0,9.0,0.0,0.0,94.0,9.030904,5.9,193.0,en,2,2,1,1,1,0.0,0.0,2.305670727523581,5.267858159063328
Live by Night,2016.0,12.0,108000000.0,22678555.0,129.0,19.94393,6.2,416.0,en,2,3,2,1,1,18.497641794347754,16.93693036636657,3.0418488669159696,6.0330862217988015
Split,2016.0,11.0,9000000.0,276921998.0,117.0,28.920839,7.0,4461.0,en,2,3,1,1,1,16.012735246411598,19.43924643243936,3.3985551941569727,8.403352374992478
A Kind of Murder,2016.0,12.0,0.0,0.0,95.0,9.453,5.5,74.0,en,2,1,1,1,1,0.0,0.0,2.34688901855057,4.31748811353631
Underworld: Blood Wars,2016.0,11.0,35000000.0,81093313.0,91.0,20.02976,5.2,1619.0,en,3,3,4,1,1,17.370858648025116,18.211111074256827,3.0459385773812997,7.3901814282264295
Miss Sloane,2016.0,11.0,13000000.0,3500605.0,132.0,14.017754,7.2,317.0,en,2,7,1,1,1,16.380459992348886,15.068446654329291,2.709233101199945,5.762051382780177
Rules Don't Apply,2016.0,11.0,25000000.0,3885342.0,127.0,8.167673,5.9,103.0,en,3,10,1,1,0,17.034386422832473,15.17272182617499,2.215683491797015,4.6443908991413725
Six Men Getting Sick,1967.0,1.0,200.0,0.0,4.0,3.517714,6.0,49.0,en,1,1,1,1,0,5.303304908059076,0.0,1.5080061136959626,3.912023005428146
Passengers,2016.0,12.0,110000000.0,303144152.0,116.0,20.303632,6.7,4134.0,en,4,7,1,1,1,18.5159909328476,19.529719002814563,3.05887757461103,8.327242607457793
Hidden Figures,2016.0,12.0,25000000.0,230698791.0,127.0,16.816834,7.8,2178.0,en,1,3,1,1,1,17.034386422832473,19.256623486892735,2.8801437407139385,7.68662133494462
Hell House LLC,2015.0,10.0,0.0,0.0,93.0,2.911975,6.7,45.0,en,3,1,1,1,0,0.0,0.0,1.364042361559104,3.828641396489095
Fences,2016.0,12.0,24000000.0,64414761.0,139.0,11.599716,6.7,750.0,en,1,4,1,1,0,16.993564429978885,17.98085338840935,2.5336742740208704,6.621405651764134
Bleed for This,2016.0,11.0,6000000.0,6174491.0,116.0,7.873407,6.7,192.0,en,1,4,2,1,1,15.607270193858982,15.635937169887706,2.1830588262929442,5.262690188904886
If I Were You 2,2009.0,2.0,0.0,0.0,96.0,2.361097,5.9,55.0,pt,1,3,1,0,0,0.0,0.0,1.2122674087847105,4.02535169073515
Vai Que Dá Certo,2013.0,3.0,1000000.0,0.0,87.0,2.685498,6.1,37.0,pt,1,0,1,0,0,13.815511557963774,0.0,1.3044056589798498,3.6375861597263857
